FileName,Size,Type,CompressionRatio,EncodedTreeSize,TextToTreeDuration,CompressionTime,DecompressionTime,CompressedSize
Seymour v Australian Broadcasting Commission (1977) 19 NSWLR 219.txt,612,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.511437908496732,742,00:00:00.6863860,00:00:00.0003070,00:00:00.0001410,925
Documentation-blockdev-drbd-README.txt,612,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4983660130718954,804,00:00:00.6779110,00:00:00.0001500,00:00:00.0000840,917
Minister for Local Government v South Sydney City Council [2002] NSWCA 288 ; 55 NSWLR 381.txt,618,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.470873786407767,761,00:00:00.7187460,00:00:00.0006130,00:00:00.0001360,909
NuLife Insurance Ltd v Norwich Union Life Australia Ltd [2005] FCA 1635.txt,619,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4830371567043619,790,00:00:00.7923860,00:00:00.0002490,00:00:00.0001590,918
Evans Medical Ltd's Patent [1998] RPC 517.txt,631,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6497622820919176,704,00:00:00.7055240,00:00:00.0017730,00:00:00.0001690,1041
arch-parisc-math-emu-README,634,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.610410094637224,817,00:00:00.7324720,00:00:00.0004900,00:00:00.0001210,1021
Deputy Commissioner of Taxation v Lanstel Pty Ltd (1996) 22 ACSR 314.txt,667,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5547226386806596,830,00:00:00.7036800,00:00:00.0003840,00:00:00.0001280,1037
Anthony Hordern and Sons Ltd v Amalgamated Clothing and Allied Trades Union of Australia [1932] HCA 9 ; (1932) 47 CLR 1.txt,674,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4718100890207715,855,00:00:00.7158990,00:00:00.0002390,00:00:00.0001200,992
Jones v Australian Competition &amp; Consumer Commission [2002] FCA 1054 ; 76 ALD 424.txt,675,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6325925925925926,790,00:00:00.6974440,00:00:00.0006520,00:00:00.0001190,1102
Advanced Building Systems Pty Ltd v Ramset Fasteners (Aust) Pty Ltd [1998] HCA 19 ; (1998) 194 CLR 171.txt,695,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.623021582733813,885,00:00:00.7273930,00:00:00.0012330,00:00:00.0001510,1128
Boughey v The Queen [1986] HCA 29 ; (1986) 161 CLR 10.txt,722,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5983379501385042,947,00:00:00.7810420,00:00:00.0004470,00:00:00.0001400,1154
TPC v Mobil Oil Australia Limited [1984] FCA 363 ; (1985) 4 FCR 296.txt,723,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4591977869986168,906,00:00:00.7074280,00:00:00.0001910,00:00:00.0001310,1055
Ting v Blanche [1993] FCA 524 ; (1993) 118 ALR 543.txt,731,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.8317373461012312,770,00:00:00.7181360,00:00:00.0023530,00:00:00.0001300,1339
Documentation-isdn-README.FAQ,733,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5879945429740792,978,00:00:00.7005810,00:00:00.0002510,00:00:00.0001200,1164
Kortz Ltd v Data Acquisition Pty Ltd [2006] FCA 1722 ; (2006) 155 FCR 556.txt,750,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.508,909,00:00:00.7862540,00:00:00.0007460,00:00:00.0001270,1131
Director of Consumer Affairs v City Finance Loans (Credit) [2005] VCAT 1989.txt,751,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.503328894806924,966,00:00:00.7329030,00:00:00.0002000,00:00:00.0001220,1129
Journal Pre-proof Atypical lung feature on chest CT in a lung adenocarcinoma cancer patient infected with COVID-19 Letters Atypical lung feature on chest CT in a lung adenocarcinoma cancer patient infected with COVID-19.txt,784,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.5459183673469388,1021,00:00:00.7227650,00:00:00.0003910,00:00:00.0001380,1212
Slack v Bottoms English Solicitors [2003] FCA 1337.txt,785,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5490445859872612,992,00:00:00.7385160,00:00:00.0040710,00:00:00.0003090,1216
Australian Conservation Foundation v Forestry Commission (1988) 81 ALR 166.txt,787,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6099110546378652,972,00:00:00.7085030,00:00:00.0007290,00:00:00.0001390,1267
VUAX v Minister for Immigration &amp; Multicultural &amp; Indigenous Affairs [2004] FCAFC 158.txt,819,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.474969474969475,1000,00:00:00.7205230,00:00:00.0005010,00:00:00.0001250,1208
Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (2007) 159 FCR 397.txt,843,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.538552787663108,1069,00:00:00.7145210,00:00:00.0005630,00:00:00.0001300,1297
Documentation-nios2-README,862,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5336426914153132,1071,00:00:00.7057700,00:00:00.0010430,00:00:00.0001340,1322
NBKM v Minister for Immigration and Citizenship [2007] FCA 1413.txt,875,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.592,1048,00:00:00.7115920,00:00:00.0014290,00:00:00.0001410,1393
Rickard Constructions Pty Ltd v Rickard Hails Moretti Pty Ltd [2004] NSWSC 1041 ; (2004) 220 ALR 267.txt,882,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.528344671201814,1099,00:00:00.7078610,00:00:00.0005300,00:00:00.0001480,1348
Revis v Murphy [2008] FMCA 1638.txt,885,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5197740112994351,1042,00:00:00.7000960,00:00:00.0007920,00:00:00.0001410,1345
SZMZV v Minister for Immigration and Citizenship [2009] FMCA 617.txt,904,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.532079646017699,1083,00:00:00.7061510,00:00:00.0009250,00:00:00.0001450,1385
Plaintiff S157 of 2002 v Commonwealth of Australia [2003] HCA 2 ; (2003) 211 CLR 476.txt,914,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6805251641137855,998,00:00:00.7359070,00:00:00.0029480,00:00:00.0001500,1536
Bromley London Borough Council v Greater London Council [1983] 1 AC 768.txt,917,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4929116684841877,1110,00:00:00.7172330,00:00:00.0007490,00:00:00.0001410,1369
R v Macfarlane; Ex parte O'Flanagan [1923] HCA 39 ; (1923) 32 CLR 518.txt,933,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5744908896034298,1163,00:00:00.7223030,00:00:00.0017310,00:00:00.0001640,1469
drivers-bcma-README,956,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5815899581589958,1221,00:00:00.7087480,00:00:00.0006730,00:00:00.0001580,1512
Building Workers' Industrial Union of Australia and Others v Odco Pty Ltd (1991) 29 FCR 104.txt,966,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.479296066252588,1170,00:00:00.7095970,00:00:00.0011990,00:00:00.0002800,1429
arch-cris-boot-compressed-README,991,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5499495459132189,1299,00:00:00.7432160,00:00:00.0003590,00:00:00.0001510,1536
Prasad v Minister for Immigration &amp; Ethnic Affairs (1985) 6 FCR 155.txt,1030,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5446601941747573,1194,00:00:00.9298030,00:00:00.0041700,00:00:00.0001950,1591
tools-tracing-rtla-README.txt,1031,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.559650824442289,1217,00:00:00.7222120,00:00:00.0012870,00:00:00.0001570,1608
drivers-parisc-README.dino,1044,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5373563218390804,1326,00:00:00.7187870,00:00:00.0010920,00:00:00.0001660,1605
tools-verification-rv-README.txt,1066,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.6172607879924954,1242,00:00:00.6992850,00:00:00.0011490,00:00:00.0001460,1724
Mills v Meeking [1990] HCA 6 ; (1990) 169 CLR 214.txt,1072,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.492537313432836,1374,00:00:00.7400040,00:00:00.0002640,00:00:00.0001630,1600
Minister for Immigration and Multicultural Affairs v SZFDE [2006] FCAFC 142.txt,1103,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4777878513145966,1354,00:00:00.7393870,00:00:00.0012470,00:00:00.0001660,1630
Ian David Morwood v Chemdata Pty Ltd [1998] FCA 194.txt,1105,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5176470588235293,1369,00:00:00.7195170,00:00:00.0006910,00:00:00.0001830,1677
Documentation-isdn-README.fax,1111,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.594959495949595,1490,00:00:00.7281080,00:00:00.0003580,00:00:00.0001850,1772
tools-io_uring-README,1112,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.6052158273381294,1439,00:00:00.7180420,00:00:00.0007670,00:00:00.0001720,1785
NBKT v Minister for Immigration and Multicultural Affairs [2006] FCAFC 195 ; (2006) 156 FCR 419.txt,1143,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5494313210848645,1307,00:00:00.7363330,00:00:00.0030220,00:00:00.0001700,1771
"Ragata Develpopments Pty Ltd v Westpac Banking Corporation (unreported, Federal Court of Australia, Davies J, 5 March 1993).txt",1149,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5404699738903394,1474,00:00:00.7274090,00:00:00.0012230,00:00:00.0001880,1770
Australian Coal and Shale Employees' Federation v Commonwealth [1953] HCA 25 ; (1953) 94 CLR 621.txt,1167,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.55955441302485,1405,00:00:00.7231100,00:00:00.0014210,00:00:00.0001860,1820
tools-testing-selftests-zram-README,1167,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.519280205655527,1487,00:00:00.7109230,00:00:00.0005090,00:00:00.0001650,1773
United States Sunset Review of Anti-Dumping Duties on Corrosion-Resistant Carbon Steel Flat Products from Japan (AB-2003-5).txt,1175,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5548936170212766,1442,00:00:00.7464520,00:00:00.0010300,00:00:00.0001950,1827
Allstate Life Insurance Co v ANZ Banking Group Ltd [1995] FCA 660.txt,1196,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5142140468227425,1534,00:00:00.7248660,00:00:00.0005060,00:00:00.0001710,1811
Sebastian v Minister for Immigration and Multicultural and Indigenous Affairs [2005] FCAFC 31.txt,1213,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5218466611706514,1358,00:00:00.7632660,00:00:00.0035970,00:00:00.0001910,1846
Documentation-frv-README.txt,1215,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5185185185185186,1418,00:00:00.8247600,00:00:00.0008050,00:00:00.0001770,1845
"Sharpe v Goodhew (unreported, FCA, Drummond J, Q I6 of 1989, 11 December 1992).txt",1224,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5138888888888888,1558,00:00:00.7504190,00:00:00.0007340,00:00:00.0002220,1853
Adelaide Stevedoring Co Ltd v Forst [1940] HCA 45 ; (1940) 64 CLR 538.txt,1234,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4894651539708266,1460,00:00:00.7477770,00:00:00.0022840,00:00:00.0001850,1838
Documentation-bpf-README.rst,1234,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5721231766612642,1496,00:00:00.7109900,00:00:00.0011520,00:00:00.0001760,1940
SZFNX v Minister for Immigration and Citizenship [2007] FCA 1980.txt,1246,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5545746388443018,1427,00:00:00.7601530,00:00:00.0025090,00:00:00.0001950,1937
Norm Engineering Pty Ltd v Digga Australia Pty Ltd (2007) 162 FCR 1.txt,1250,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4856,1544,00:00:00.8393300,00:00:00.0018550,00:00:00.0002070,1857
Documentation-ia64-README,1269,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.7297084318360914,1387,00:00:00.7199300,00:00:00.0024860,00:00:00.0003480,2195
SZDPY v Minister for Immigration and Multicultural Affairs and Indigenous [2006] FMCA 10.txt,1318,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5273141122913505,1583,00:00:00.7523120,00:00:00.0013300,00:00:00.0001950,2013
arch-m68k-fpsp040-README,1391,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.7074047447879224,1522,00:00:00.7568600,00:00:00.0036120,00:00:00.0002060,2375
arch-mips-kvm-00README.txt,1408,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.6285511363636365,1739,00:00:00.7432650,00:00:00.0025380,00:00:00.0002290,2293
Macleay Nominees Pty Ltd v Belle Property East Pty Ltd [2001] NSWSC 743.txt,1484,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5235849056603774,1836,00:00:00.7411450,00:00:00.0018140,00:00:00.0002200,2261
Bailey &amp; Co Ltd v Balholm Securities Ltd.txt,1486,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.541049798115747,1869,00:00:00.7708220,00:00:00.0026570,00:00:00.0002440,2290
Tripodi v R [1961] HCA 22 ; (1961) 104 CLR 1.txt,1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6584880636604775,1854,00:00:00.7430530,00:00:00.0036100,00:00:00.0002550,2501
"R v Macraild (unreported, NSW Court of Criminal Appeal, Sully, Dunford and Simpson JJ, 18 December 1997).txt",1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.6584880636604775,1854,00:00:00.7536320,00:00:00.0038640,00:00:00.0002570,2501
Tailby v Official Receiver (1888) 13 App Cas 523.txt,1508,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5344827586206897,1908,00:00:00.7402940,00:00:00.0017040,00:00:00.0003900,2314
Jianshe Southern Pty Ltd v Turnbull Cooktown Pty Ltd (No 2) [2007] FCA 903.txt,1523,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5594221930400525,2013,00:00:00.7829130,00:00:00.0007010,00:00:00.0002680,2375
drivers-gpu-drm-i915-gt-shaders-README,1625,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4172307692307693,1984,00:00:00.7654740,00:00:00.0008220,00:00:00.0001870,2303
Vaccines Produced by Conventional Means to Control Major Infectious Diseases of Man and Animals.txt,1647,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/research_papers,1.4869459623557983,2004,00:00:00.7344660,00:00:00.0012650,00:00:00.0002210,2449
drivers-char-mwave-README,1649,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.6506973923590054,1658,00:00:00.7233470,00:00:00.0039030,00:00:00.0002220,2722
Echo Tasmania Pty Ltd v Imperial Chemical Industries PLC [2008] FCAFC 58.txt,1658,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.505428226779252,2021,00:00:00.7437940,00:00:00.0015960,00:00:00.0002460,2496
Australian Competition &amp; Consumer Commission v Advanced Medical Institute Pty Ltd (2005) FCA 366.txt,1677,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5605247465712582,2075,00:00:00.7432280,00:00:00.0033230,00:00:00.0002510,2617
Klewer v Dutch [2000] FCA 509 ; (2000) 99 FCR 217.txt,1699,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.4973513831665686,1943,00:00:00.7403880,00:00:00.0025920,00:00:00.0002320,2544
drivers-lguest-README,1713,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5709281961471104,2263,00:00:00.7361900,00:00:00.0013780,00:00:00.0002840,2691
Yorke v Lucas [1985] HCA 65 ; (1985) 158 CLR 661.txt,1755,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.5378917378917378,2022,00:00:00.7451220,00:00:00.0029040,00:00:00.0003710,2699
firmware-README.AddingFirmware,1760,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4761363636363636,2167,00:00:00.7575740,00:00:00.0012810,00:00:00.0002410,2598
tools-arch-x86-dell-uart-backlight-emulator-README,1770,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.5658564160542678,2288,00:00:00.7541120,00:00:00.0019650,00:00:00.0003970,2770
tools-thermal-tmon-README,1775,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.4704225352112676,2164,00:00:00.7491330,00:00:00.0015880,00:00:00.0002510,2610
Health World Ltd v Shin-Sun Australia Pty Ltd (2006) 68 IPR 557.txt,1789,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.54387926215763,2100,00:00:00.7647390,00:00:00.0041260,00:00:00.0002680,2762
